,timestamp,Auxiliary Boilers A/B Feed Water Header Pressure 2,Auxiliary Boilers Feed Water Header Pressure,Heat Recovery System Header Mass Flow,Heat Recovery System Header Mass Flow.1,Heat Recovery System Header Pressure,Heat Recovery System Header Pressure.1,Lube Oil Cooler Outlet Temperature,Lube Oil Tank Temperature,Motor Current Phase A,Motor Current Phase B,Motor Current Phase C,Motor Input Power,Motor Power Factor,Motor Voltage,Pump Discharge Pressure,Pump Discharge Volumetric Flow,Pump Journal 1 Bearing Temperature,Pump Journal 2 Bearing Temperature,Pump Radial Bearing Vibration,Pump Shaft Speed,Pump Suction Pressure 1,Pump Suction Pressure 2,Pump Suction Strainer Differential Pressure,Pump Suction Temperature,Pump Thrust Bearing Temperature 1,Pump Thrust Bearing Temperature 2
11,2018-01-01 00:03:00,1291.147217,1292.567261,302266.4375,302923.75,1778.61853,1782.398315,71.14257813,76.75386809999998,145.6946106,146.0,144.6946106,,,4231.694824,1790.730225,858.7863769999999,137.1117706,144.2884674,9.822562218,3589.287354,25.01981926,16.8802948,0.27511695,226.7355804,98.0943985,86.49970245
12,2018-01-01 00:03:15,1294.569458,1295.847656,302349.6563,303545.8125,1778.543945,1782.37561,71.13526917,76.73400116,147.0,147.0,145.0,,,4238.0,1790.6109620000002,862.2689819,137.10960390000002,144.2874146,9.848325729,3589.287842,25.00792122,16.87970924,0.27525723,226.7348175,98.09835815,86.49317169
13,2018-01-01 00:03:30,1301.1640630000004,1299.062378,301354.375,303347.9688,1778.46936,1782.353027,71.12795258,76.71413422,146.0,146.6932983,145.0,,,4236.760254,1790.491821,860.0062256000001,137.1074371,144.2863617,9.874089241,3589.28833,24.99602318,16.87912369,0.275397509,226.73406980000004,98.10232544,86.4866333
14,2018-01-01 00:03:45,1307.078613,1301.284668,299985.3438,302197.9063,1778.394897,1782.3303219999998,71.12064362,76.69425964,146.6961517,147.0,145.0,,,4230.39209,1790.3726809999994,856.6044312000001,137.1052551,144.2852936,9.828612328,3589.288818,24.98412514,16.87853813,0.275537789,226.7333221,98.10629272,86.48010254
15,2018-01-01 00:04:00,1307.335205,1303.506958,300948.375,303497.75,1778.320313,1782.3076170000006,71.11332703,76.6743927,146.0,147.0,145.0,,,4230.4853520000015,1790.253418,860.9456177000003,137.10308840000002,144.2842407,9.743706703,3589.289551,25.06133461,16.87795258,0.275678039,226.7325592,98.11025238,86.47357178
16,2018-01-01 00:04:15,1307.591919,1305.729248,302107.875,303499.6563,1778.245728,1782.285034,71.10601807,76.65451813,146.2840271,147.0,145.0,,,4236.795897999999,1790.134277,858.1833495999997,137.1009216,144.2831879,9.658801079,3589.290039,24.99261856,16.87736702,0.275818318,226.7318115,98.11421967,86.46704102
17,2018-01-01 00:04:30,1307.848511,1307.951416,300607.4063,303668.7188,1778.171265,1782.262329,71.09870148,76.63465118,145.6905518,146.6905518,145.0,,,4233.082031,1790.015015,855.4210814999999,137.0987396,144.2821198,9.573895454,3589.290527,24.93815231,16.87678337,0.275958598,226.7310486,98.11817932,86.46051025
18,2018-01-01 00:04:45,1306.196533,1310.173706,300898.9688,303131.6563,1778.09668,1782.2397460000002,71.09139252,76.61478424,146.0,146.3055725,144.3055725,,,4227.916504,1789.8958739999994,852.232605,137.0965729,144.2810669,9.508580208,3589.291016,24.95630074,16.87619781,0.276098847,226.7303009,98.12214661,86.45397186
19,2018-01-01 00:05:00,1300.719116,1303.049316,301179.625,302667.4063,1778.022095,1782.217041,71.08408356,76.59490967,146.7352295,146.0,144.9309845,,,4236.780272999999,1789.776733,856.0941772,137.0944061,144.27999880000004,9.679633141,3589.291504,24.99822807,16.87561226,0.276239127,226.729538,98.12611389,86.44744109999998
20,2018-01-01 00:05:15,1288.220825,1291.142578,301626.5625,303833.5625,1777.9475100000002,1782.1944579999997,71.07676697,76.57504272,146.79025269999997,146.79025269999997,144.79025269999997,,,4236.966309,1789.657471,860.6011963,137.09222409999998,144.2789459,9.652276039,3589.2919920000004,25.03785706,16.8750267,0.276379406,226.7287903,98.13007355,86.44091034
21,2018-01-01 00:05:30,1286.4884029999996,1287.8071289999998,300651.0313,303580.75,1777.8730469999994,1782.190552,71.06945801,76.55516815,145.720993,146.720993,144.720993,,,4233.763184,1789.53833,857.7501221000001,137.0900574,144.2778931,9.624917984,3589.292725,25.0253334,16.87444115,0.276519656,226.7280273,98.13404083,86.43437958
22,2018-01-01 00:05:45,1288.348633,1287.8400880000004,302158.6875,304258.625,1777.7984620000002,1782.243652,71.06214142,76.53530121,147.0,147.305603,145.3103485,,,4235.13916,1789.4190670000007,859.3212891000003,137.0878906,144.276825,9.597559929,3589.2932130000013,25.01281166,16.87385559,0.276659936,226.7272797,98.13800049,86.42784882
23,2018-01-01 00:06:00,1289.122559,1287.873169,302472.625,306119.5313,1777.783936,1782.296753,71.05483246,76.51543427,146.0002594,147.0002594,145.0,,,4238.999511999999,1789.330566,863.6203002999997,137.08570859999998,144.27577209999995,9.570202827,3589.293701,25.00028801,16.87327003,0.276800215,226.726532,98.14196777,86.42131805
24,2018-01-01 00:06:15,1286.671387,1288.294312,302046.9375,305206.8438,1777.947998,1782.3498539999994,71.04751587,76.49555969,147.0,147.0,145.0,,,4238.053223,1789.333252,869.0140381000001,137.0835419,144.2747192,9.543889046,3589.294189,24.98776627,16.87268639,0.276990563,226.725769,98.14593506,86.41477966
25,2018-01-01 00:06:30,1290.517822,1289.289551,300870.5,304332.5,1778.111938,1782.402954,71.04020691,76.47569275,147.3056946,148.0,146.0,,,4238.552734000001,1789.335815,869.2369994999997,137.0813751,144.2736511,9.533612251,3589.294678,25.03179741,16.87210083,0.277321696,226.7250214,98.14989471,86.4082489
26,2018-01-01 00:06:45,1301.692017,1298.8803710000002,300793.4063,302231.7188,1778.2760010000006,1782.456055,71.03289032,76.45581818,147.0,147.0,144.30484009999995,,,4235.5322270000015,1789.3385010000006,862.4346924,137.0792084,144.2725983,9.523334503,3589.2951659999994,25.1025238,16.87151527,0.27765283,226.7242584,98.153862,86.40171814
27,2018-01-01 00:07:00,1305.731934,1304.920776,301652.4063,304035.9375,1778.439941,1782.494995,71.02558136,76.43595123,147.5879822,147.5879822,146.5879822,,,4232.060059,1789.341064,864.0753784,137.0770264,144.2715454,9.513057709,3589.295898,25.10756302,16.87092972,0.277983963,226.7235107,98.15782928,86.39518738
28,2018-01-01 00:07:15,1308.628906,1306.82666,301136.7188,303881.9688,1778.6040039999998,1782.531738,71.0182724,76.41608429,146.0,146.696167,144.6903534,,,4237.0,1789.34375,860.9993896,137.0748596,144.2704773,9.502779961,3589.296387,25.07317924,16.87034416,0.278315097,226.7227478,98.16178894,86.38865662
29,2018-01-01 00:07:30,1308.149902,1308.732544,299801.0,303729.9688,1778.7679440000006,1782.5684809999998,71.01095581,76.39620972,145.30792240000005,145.30792240000005,144.30792240000005,,,4231.615723,1789.346313,853.0578613,137.0726929,144.2694244,9.492502213,3589.296875,25.04515266,16.86975861,0.278646201,226.7220001,98.16575623,86.38211823
30,2018-01-01 00:07:45,1307.130737,1310.638428,300557.0625,302601.5,1778.932007,1782.605225,71.00364685,76.37634277,145.0,144.0,144.0,,,4243.0,1789.3489989999994,855.8275757000001,137.07051090000002,144.26835630000005,9.482225418,3589.297363,25.05524445,16.86917305,0.2789773339999999,226.7212372,98.16971588,86.37558746
31,2018-01-01 00:08:00,1306.111572,1309.5783689999996,301272.1563,303451.75,1779.0959469999998,1782.641968,70.99633026,76.35646820000002,145.29609680000004,145.5921936,144.0,,,4233.072754,1789.351563,855.0948486,137.0683441,144.2673035,9.47194767,3589.297852,25.08011818,16.868589399999998,0.279312134,226.7204895,98.17368317,86.3690567
32,2018-01-01 00:08:15,1305.092407,1308.043701,300435.5313,304021.2813,1779.2600100000002,1782.678711,70.9890213,76.33660126,147.3922119,146.696106,145.69963069999997,,,4240.6572270000015,1789.354248,857.5504761,137.0661774,144.2662506,9.461670876,3589.29834,25.01144981,16.86800385,0.279701978,226.7197266,98.17765045,86.36252594
33,2018-01-01 00:08:30,1304.07312,1306.509033,300278.0938,302241.2813,1779.42395,1782.715454,70.98170471,76.31673431,146.3082275,145.9246674,144.6164551,,,4231.623535,1789.356812,850.9948730000001,137.0639954,144.2651825,9.451393127,3589.298828,24.99998093,16.86741829,0.280091822,226.7189789,98.18161011,86.35599518
34,2018-01-01 00:08:45,1303.053955,1304.974365,300794.0,303780.5938,1779.587891,1782.7521969999998,70.97439575,76.29685974,146.5702209,146.0,145.0,,,4232.5786130000015,1789.359497,858.6717528999999,137.06182859999998,144.2641296,9.471216202,3589.299561,25.07665062,16.86683273,0.280481666,226.7182312,98.18557739,86.34946442
35,2018-01-01 00:09:00,1303.8203130000004,1303.439697,302112.25,303896.5,1779.7519530000006,1782.78894,70.96707916,76.2769928,146.6914978,146.3829956,144.6914978,,,4232.0,1789.362061,856.4495239,137.0596619,144.26307680000005,9.575824738,3589.3000490000004,25.07877922,16.86624718,0.280871511,226.7174683,98.18953705,86.34292603
36,2018-01-01 00:09:15,1305.024292,1302.446411,301198.7188,303855.0625,1779.9158940000002,1782.825684,70.95977020000002,76.25712585,145.6878815,145.0,144.0,,,4244.171386999999,1789.3647460000002,859.3044434000003,137.0574799,144.2620087,9.68043232,3589.300537,25.08090591,16.86566162,0.281261355,226.7167206,98.19350433,86.33639526
37,2018-01-01 00:09:30,1306.851807,1309.763916,300648.375,301890.0625,1780.0799559999994,1782.862427,70.95246124,76.23725128,145.0,145.0,144.0,,,4236.0,1789.36731,851.8755492999999,137.0553131,144.26095580000003,9.785040855,3589.301025,25.02742195,16.86507797,0.2816511989999999,226.7159576,98.19747162,86.3298645
38,2018-01-01 00:09:45,1308.778687,1307.036377,301059.8438,302183.4375,1780.2438960000006,1782.89917,70.94514465,76.21738434,145.29345700000005,146.0,144.0,,,4237.239258,1789.369995,850.1923828,137.0531464,144.25988769999995,9.861176491,3589.301514,24.94337845,16.86449242,0.282041043,226.71521,98.20143127,86.32333374
39,2018-01-01 00:10:00,1307.068848,1304.3088380000004,300995.625,303586.7813,1780.407959,1782.9359129999998,70.93783569,76.19750977,145.3073883,145.3073883,144.3073883,,,4240.762695,1789.372559,852.5935668999997,137.05097959999998,144.25883480000005,9.499012947,3589.3020020000013,25.08896255,16.86390686,0.282430887,226.714447,98.20539856,86.31680298
40,2018-01-01 00:10:15,1301.124023,1301.581421,300539.375,302663.7188,1780.5718989999998,1782.972534,70.9305191,76.17764282,144.6081085,145.3040619,144.0,,,4238.567383,1789.375244,853.0775146,137.0487976,144.25778200000005,9.320343018,3589.302734000001,25.16104507,16.863321300000006,0.282820761,226.71369930000003,98.20935822,86.31026459
41,2018-01-01 00:10:30,1295.179077,1298.853882,301254.125,303388.5313,1780.7359620000002,1783.009277,70.92321014,76.15777588,144.7784882,145.7784882,144.0,,,4235.0,1789.3778079999993,856.9924927000003,137.04663090000005,144.2567139,9.360813141,3589.303223,25.01885986,16.86273575,0.283210605,226.7129364,98.2133255,86.30373383
42,2018-01-01 00:10:45,1289.306885,1292.830444,301839.0,304050.8125,1780.870728,1783.046021,70.91589355,76.13790131,144.29663090000005,144.6124878,144.0,,,4237.450195,1789.380493,854.6098022,137.04446409999997,144.255661,9.40128231,3589.303711,25.06952667,16.86215019,0.28360045,226.7121887,98.21729279,86.29720306
43,2018-01-01 00:11:00,1284.552734,1283.692993,301668.1875,304640.75,1780.557983,1783.082764,70.90858459,76.11803436,145.6115417,146.3057709,145.2959595,,,4240.08252,1789.383057,862.0462036,137.0422821,144.2546082,9.44175148,3589.304199,25.06497955,16.86156464,0.283990294,226.7114258,98.22125244,86.2906723
44,2018-01-01 00:11:15,1290.717041,1286.118652,301615.7188,303118.0625,1780.2451170000006,1783.119507,70.90126801,76.09815979,147.0,147.0,145.0,,,4232.0,1789.38562,860.9486694,137.04011540000002,144.25354,9.482221603,3589.304688,25.05156136,16.86098099,0.284380138,226.7106781,98.22521973,86.28414154
45,2018-01-01 00:11:30,1290.127563,1288.544312,301301.0938,304451.9688,1779.9322510000006,1783.15625,70.89395905,76.07829285,146.72775269999997,147.0,145.0,,,4235.0,1789.3883059999994,862.1477661,137.0379486,144.2524872,9.522690773,3589.305176,25.03787804,16.86039543,0.284769982,226.7099304,98.22918701,86.27761078
46,2018-01-01 00:11:45,1284.908325,1287.759888,300986.4688,302920.0625,1779.6193850000002,1783.192993,70.88665009,76.0584259,145.3070526,146.0,144.0,,,4236.929688,1789.390869,860.5775757000001,137.0357666,144.2514343,9.537320137,3589.305664,25.0488739,16.85980988,0.285159826,226.7091675,98.23314667,86.27107239
47,2018-01-01 00:12:00,1286.987183,1286.867798,302489.8125,304546.0,1779.3065190000002,1783.229736,70.8793335,76.03855133,147.0,147.0,145.0,,,4237.842285,1789.393555,867.4780273,137.0335999,144.25036619999997,9.521697998,3589.306396,25.05986977,16.85922432,0.28554967,226.70841980000003,98.23711395,86.26454163
48,2018-01-01 00:12:15,1298.142456,1294.465454,300764.125,303541.6563,1778.993652,1783.266479,70.87202454,76.01868439,146.6261597,146.6261597,145.6261597,,,4251.009277,1789.396118,854.8284302000003,137.0314331,144.2493134,9.506074905,3589.306885,25.01140976,16.85863876,0.285939515,226.7076569,98.24107361,86.25801086
49,2018-01-01 00:12:30,1311.027344,1306.640137,300695.5938,301535.7188,1778.680786,1783.02832,70.86470795,75.99880981,146.6924896,146.6924896,144.6924896,,,4242.615234000001,1789.398804,855.6926269999999,137.0292664,144.2482452,9.490451813,3589.307373,25.11728668,16.85805321,0.286329359,226.7069092,98.24504089,86.2514801
50,2018-01-01 00:12:45,1314.986694,1310.954712,301415.3438,303432.5625,1778.3680420000003,1782.718628,70.85739899,75.97894287,145.0,145.3035278,144.0,,,4235.608886999999,1789.4013670000006,853.2012329,137.0270844,144.24719240000005,9.47482872,3589.307861,24.91658592,16.85746765,0.286719233,226.7061462,98.24900818,86.24494934
51,2018-01-01 00:13:00,1308.266357,1309.767212,302044.3438,303595.2188,1778.055176,1782.408936,70.8500824,75.95907593,146.0,146.0,145.0,,,4234.0,1789.4040530000002,856.8765258999997,137.0249176,144.2461395,9.459205627,3589.30835,24.90891647,16.856884,0.287109077,226.7053986,98.25296783,86.23841095
52,2018-01-01 00:13:15,1304.138916,1307.129395,301082.625,303024.0625,1777.74231,1782.099243,70.84277344,75.93920135,145.5771332,146.0,144.28855900000005,,,4232.865723,1789.406616,857.7807617000003,137.0227509,144.24507140000003,9.443582535,3589.3088380000013,24.90124893,16.85629845,0.287498921,226.7046356,98.25693512,86.23188019
53,2018-01-01 00:13:30,1307.317505,1307.62085,300784.4688,304102.8125,1777.429443,1781.789551,70.83545685,75.91933441,145.6936035,146.0,144.0,,,4238.0,1789.409302,859.5045776000003,137.0205688,144.2440186,9.427959442,3589.3095700000013,25.00581741,16.85571289,0.287888765,226.7038879,98.26089478,86.22534943
54,2018-01-01 00:13:45,1303.3647460000002,1307.7810060000004,300783.0625,303728.375,1777.116577,1781.479858,70.82814789,75.89945984,145.30566409999997,146.0,144.30566409999997,,,4230.445313,1789.4118649999998,855.4569092,137.0184021,144.24296569999996,9.412336349,3589.3100590000013,24.97656631,16.85512733,0.28827861,226.7031403,98.26486206,86.21881866
55,2018-01-01 00:14:00,1293.877075,1294.928955,301715.4063,304012.0938,1776.803711,1781.170166,70.82083893,75.8795929,146.6300507,146.815033,145.815033,,,4231.225586,1789.414551,862.6612549,137.0162354,144.24189760000004,9.396713257,3589.310547,24.95320129,16.85454178,0.2886684539999999,226.7023773,98.26882935,86.2122879
56,2018-01-01 00:14:15,1293.740967,1293.398071,300653.9063,302401.625,1776.490845,1780.8604739999994,70.81352234,75.85972595,146.0,147.0,145.0,,,4229.300293,1789.417114,858.4469604000003,137.0140533,144.2408447,9.381091118,3589.311035,24.94653893,16.85395622,0.289058298,226.7016296,98.272789,86.20575714
57,2018-01-01 00:14:30,1293.604858,1291.867065,300851.8125,303268.3125,1776.1781010000002,1780.550781,70.80621338,75.83985138,145.3072052,146.30500790000005,144.3072052,,,4246.39209,1789.4198,857.342041,137.0118866,144.2397919,9.365468025,3589.311523,24.93987465,16.85337257,0.289448142,226.7008667,98.27675629,86.19921875
58,2018-01-01 00:14:45,1291.801147,1290.336182,300895.0313,303484.8125,1775.865234,1780.241089,70.79889679,75.81998444,147.0,148.0,146.0,,,4251.0,1789.422363,856.0626831000003,137.0097198,144.2387238,9.349844933,3589.312012,24.93321228,16.85278702,0.289837986,226.700119,98.28071594,86.20187378
59,2018-01-01 00:15:00,1288.02832,1289.189087,301738.875,304780.1875,1775.552368,1779.9313960000006,70.79158783,75.80010986,146.7211914,146.7211914,145.0,,,4233.788086,1789.425049,863.9147339,137.0075378,144.2376709,9.369427681,3589.3125,24.92832756,16.85220146,0.29022783,226.6993561,98.28468323,86.2321167
60,2018-01-01 00:15:15,1289.909424,1288.096069,301817.2813,303310.1563,1775.239502,1779.621704,70.78427124,75.78024292,146.3040466,146.3040466,145.0,,,4234.0,1789.4202879999998,862.5368652000003,137.0053711,144.2366028,9.394684792,3589.313232,24.92372894,16.85161591,0.290617704,226.69860840000004,98.28865051,86.26235962
61,2018-01-01 00:15:30,1284.266479,1285.8908689999996,301782.9688,305722.375,1774.926636,1779.312012,70.77696228,75.76037598,146.30574040000005,146.30574040000005,144.6089478,,,4241.737305,1789.414185,871.6524048,137.0032043,144.2355499,9.419942856,3589.313721,24.91913223,16.85103035,0.291007549,226.6978455,98.29261017,86.29261017
62,2018-01-01 00:15:45,1280.615967,1280.951782,303501.2188,306518.3438,1774.753784,1779.306641,70.76964569,75.74050140000001,147.0,147.0,146.0,,,4237.0,1789.407959,875.8572388,137.0010376,144.2344971,9.445199966,3589.314209000001,24.91453362,16.85044479,0.291397393,226.6970978,98.29657745,86.32285309
63,2018-01-01 00:16:00,1281.82251,1284.383667,302491.25,305512.0313,1775.008911,1779.3507079999997,70.76233673,75.72063446,147.1877594,148.0,146.1877594,,,4243.620117,1789.401855,880.949585,136.99885559999998,144.233429,9.470457077,3589.314697,24.909935,16.84985924,0.291594058,226.6963348,98.30053711,86.35309601
64,2018-01-01 00:16:15,1285.801758,1287.815674,301481.3125,304215.125,1775.263916,1779.394775,70.77274323,75.70076752,148.0,148.0,146.0,,,4236.23877,1789.395752,869.8898926,136.99668880000002,144.23237609999995,9.495714188,3589.315186,24.90533638,16.84927559,0.291241258,226.6955872,98.30450439,86.38333893
65,2018-01-01 00:16:30,1289.781128,1291.247559,301938.625,303467.6875,1775.519043,1779.438843,70.80390167,75.68089294,147.3863525,147.6931763,145.6931763,,,4234.068359000001,1789.389648,869.9221802000003,136.99452209999998,144.2313232,9.520971298,3589.3156740000004,24.90073967,16.84869003,0.290888458,226.6948395,98.30847168,86.41358948
66,2018-01-01 00:16:45,1293.760498,1294.679443,300878.875,303516.875,1775.774048,1779.4829100000006,70.83506012,75.66106415,147.0,148.0,146.0,,,4222.0,1789.383545,871.9819336000003,136.99234009999998,144.2302551,9.546229362,3589.3164060000013,24.91316986,16.84810448,0.290535688,226.6940765,98.31243134,86.4438324
67,2018-01-01 00:17:00,1297.739868,1298.11145,302120.4375,303743.5625,1776.029175,1779.5271,70.86621857,75.68875885,147.0,147.28222659999997,146.28222659999997,,,4239.435547,1789.377441,869.5632935000001,136.9901733,144.2292023,9.571486473,3589.3168950000004,24.92834473,16.84751892,0.290182889,226.6933289,98.31639862,86.47407532
68,2018-01-01 00:17:15,1301.719238,1301.543335,300469.9688,301804.4375,1776.284302,1779.5711670000003,70.89737701,75.71645355,146.3049011,147.3049011,145.3049011,,,4235.390136999999,1789.371338,867.0687866000003,136.98800659999998,144.2281342,9.596743584,3589.317383,24.95115852,16.84693336,0.289830118,226.6925659,98.32036591,86.50431824
69,2018-01-01 00:17:30,1305.698486,1304.97522,300365.75,302204.5625,1776.539307,1779.615234,70.92853546,75.74414063,145.30935669999997,146.0,144.308075,,,4233.691895,1789.365234,864.1813965,136.9858246,144.2270813,9.622000694,3589.317871,24.98228645,16.84634781,0.289477319,226.6918182,98.32432556,86.53456879
70,2018-01-01 00:17:45,1309.677856,1308.407104,300576.3125,303184.875,1776.794434,1779.659302,70.95969391,75.77183533,147.8119659,147.8119659,145.8119659,,,4234.1879880000015,1789.359009,863.3810425,136.98365780000003,144.2260284,9.635123253,3589.318359000001,24.84597778,16.84576225,0.2891245189999999,226.6910553,98.32829285,86.56481171
71,2018-01-01 00:18:00,1313.657227,1311.839111,301889.7188,303965.5313,1777.049438,1779.703369,70.99085236,75.79953003,146.6962128,147.6912689,145.6912689,,,4232.912598,1789.352905,864.8616943,136.98149109999997,144.22496030000005,9.613995552,3589.318848,25.03785133,16.8451786,0.2887717489999999,226.6903076,98.3322525,86.59505463
72,2018-01-01 00:18:15,1314.790405,1315.2709960000002,300636.4063,302609.0,1777.304565,1779.747437,71.0220108,75.8272171,145.3050385,146.0,144.0,,,4220.880371,1789.346802,858.8237914999999,136.9793091,144.2239075,9.592867851,3589.319336,24.99257278,16.84459305,0.288418949,226.6895447,98.33621979,86.62529755
73,2018-01-01 00:18:30,1311.68396,1314.43396,300490.125,303457.4063,1777.55957,1779.7916260000006,71.05316925,75.8549118,146.3848724,147.3848724,145.3848724,,,4235.692383,1789.340698,856.5186156999997,136.97714230000005,144.22285459999995,9.571739197,3589.320068,24.91749382,16.84400749,0.288066179,226.688797,98.34018707,86.65554809999998
74,2018-01-01 00:18:45,1308.727661,1311.403564,301167.9063,303771.5,1777.8146969999998,1779.835693,71.0843277,75.88260651,146.26246640000005,147.0,145.0,,,4232.438965,1789.334595,858.9163207999999,136.9749756,144.2217865,9.550611496,3589.320557,25.01718521,16.84342194,0.287713379,226.6880493,98.34414673,86.68579102
75,2018-01-01 00:19:00,1308.092163,1308.373291,302492.9688,303807.1563,1778.069824,1779.879761,71.11548615,75.91030121,146.0,146.3075409,145.0,,,4239.307617,1789.328491,861.944458,136.97280880000002,144.2207336,9.529483795,3589.321045,25.01718330000001,16.84283638,0.287360579,226.6872864,98.34811401,86.71603394
76,2018-01-01 00:19:15,1306.26123,1306.1872560000004,301052.5,303874.375,1778.324829,1779.9238280000006,71.14664459,75.93798828,145.29037480000005,145.7050171,144.6897125,,,4234.0,1789.3223879999994,863.3283081000003,136.97062680000002,144.21968080000005,9.508355141,3589.321533,24.99918938,16.84225082,0.287007809,226.6865387,98.35207367,86.74627686
77,2018-01-01 00:19:30,1304.23645,1304.432007,301584.2188,303941.5938,1778.5799559999994,1779.967896,71.17780304,75.96568298,146.6080933,146.8040466,144.8040466,,,4233.783691,1789.316284,859.7180786,136.96846010000002,144.2186127,9.48722744,3589.322021,24.89934731,16.84166718,0.2866550089999999,226.6857758,98.35604095,86.77651978
78,2018-01-01 00:19:45,1302.21167,1302.676758,302068.5,304015.5625,1778.834961,1780.012085,71.20896149,75.99337769,146.30526730000005,146.30526730000005,144.6105499,,,4234.663086,1789.310059,861.9157715,136.96629330000002,144.21755980000003,9.466098785,3589.32251,24.9621048,16.84108162,0.286302209,226.6850281,98.36000824,86.80677032
79,2018-01-01 00:20:00,1299.942749,1300.921387,302555.1875,304108.4688,1779.090088,1780.056152,71.24011993,76.02106476,147.0,147.3067017,146.0,,,4239.466309,1789.303955,864.7410277999999,136.9641113,144.21649169999995,9.444971085,3589.3232420000004,25.10169411,16.84049606,0.2859494389999999,226.6842651,98.3639679,86.83701324
